##Databases: KEGG PATHWAY, Gene Ontology
##Statistical test method: hypergeometric test / Fisher's exact test
##FDR correction method: Benjamini and Hochberg

#Term	Database	ID	Input number	Background number	P-Value	Corrected P-Value	Input	Hyperlink
signaling receptor binding	Gene Ontology	GO:0005102	3	27	0.454221994949	0.961194196079	Barthea05170|Barthea20838|Barthea12485	http://amigo.geneontology.org/amigo/term/GO:0005102
regulation of abscisic acid-activated signaling pathway	Gene Ontology	GO:0009787	3	27	0.454221994949	0.961194196079	Barthea19421|Barthea22562|Barthea17435	http://amigo.geneontology.org/amigo/term/GO:0009787
integument development	Gene Ontology	GO:0080060	3	27	0.454221994949	0.961194196079	Barthea13129|Barthea23409|Barthea04360	http://amigo.geneontology.org/amigo/term/GO:0080060
cellulose microfibril organization	Gene Ontology	GO:0010215	4	38	0.45919123455	0.961194196079	Barthea02281|Barthea14074|Barthea14550|Barthea00016	http://amigo.geneontology.org/amigo/term/GO:0010215
DNA replication	Gene Ontology	GO:0006260	5	49	0.462004225744	0.961194196079	Barthea11996|Barthea11995|Barthea42613|Barthea16501|Barthea42412	http://amigo.geneontology.org/amigo/term/GO:0006260
nucleosome assembly	Gene Ontology	GO:0006334	5	49	0.462004225744	0.961194196079	Barthea32950|Barthea22258|Barthea22257|Barthea40953|Barthea10618	http://amigo.geneontology.org/amigo/term/GO:0006334
trichome differentiation	Gene Ontology	GO:0010026	6	60	0.463756820272	0.961194196079	Barthea10618|Barthea07796|Barthea25579|Barthea29591|Barthea16445|Barthea15965	http://amigo.geneontology.org/amigo/term/GO:0010026
protein phosphatase binding	Gene Ontology	GO:0019903	2	17	0.471865998437	0.961194196079	Barthea07121|Barthea25159	http://amigo.geneontology.org/amigo/term/GO:0019903
nucleoside transmembrane transporter activity	Gene Ontology	GO:0005337	2	17	0.471865998437	0.961194196079	Barthea37878|Barthea22349	http://amigo.geneontology.org/amigo/term/GO:0005337
glycerol catabolic process	Gene Ontology	GO:0019563	2	17	0.471865998437	0.961194196079	Barthea39494|Barthea26049	http://amigo.geneontology.org/amigo/term/GO:0019563
phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity	Gene Ontology	GO:0034485	2	17	0.471865998437	0.961194196079	Barthea20196|Barthea21431	http://amigo.geneontology.org/amigo/term/GO:0034485
blue light photoreceptor activity	Gene Ontology	GO:0009882	2	17	0.471865998437	0.961194196079	Barthea36814|Barthea28885	http://amigo.geneontology.org/amigo/term/GO:0009882
dynein light intermediate chain binding	Gene Ontology	GO:0051959	2	17	0.471865998437	0.961194196079	Barthea07154|Barthea40129	http://amigo.geneontology.org/amigo/term/GO:0051959
positive regulation of ATP-dependent microtubule motor activity, plus-end-directed	Gene Ontology	GO:2000582	2	17	0.471865998437	0.961194196079	Barthea07154|Barthea40129	http://amigo.geneontology.org/amigo/term/GO:2000582
cellular response to molecule of bacterial origin	Gene Ontology	GO:0071219	2	17	0.471865998437	0.961194196079	Barthea31146|Barthea43132	http://amigo.geneontology.org/amigo/term/GO:0071219
dynein intermediate chain binding	Gene Ontology	GO:0045505	2	17	0.471865998437	0.961194196079	Barthea07154|Barthea40129	http://amigo.geneontology.org/amigo/term/GO:0045505
secondary active sulfate transmembrane transporter activity	Gene Ontology	GO:0008271	2	17	0.471865998437	0.961194196079	Barthea38021|Barthea34289	http://amigo.geneontology.org/amigo/term/GO:0008271
oxygen binding	Gene Ontology	GO:0019825	2	17	0.471865998437	0.961194196079	Barthea31195|Barthea12605	http://amigo.geneontology.org/amigo/term/GO:0019825
dynein complex	Gene Ontology	GO:0030286	2	17	0.471865998437	0.961194196079	Barthea07154|Barthea40129	http://amigo.geneontology.org/amigo/term/GO:0030286
glucose transmembrane transporter activity	Gene Ontology	GO:0005355	2	17	0.471865998437	0.961194196079	Barthea23932|Barthea38143	http://amigo.geneontology.org/amigo/term/GO:0005355
pollen tube reception	Gene Ontology	GO:0010483	2	17	0.471865998437	0.961194196079	Barthea29289|Barthea29290	http://amigo.geneontology.org/amigo/term/GO:0010483
sequence-specific DNA binding	Gene Ontology	GO:0043565	78	858	0.475701664047	0.961194196079	Barthea17829|Barthea05729|Barthea35621|Barthea28424|Barthea31139|Barthea40850|Barthea40559|Barthea22592|Barthea02024|Barthea16510|Barthea35989|Barthea32688|Barthea12086|Barthea37091|Barthea19506|Barthea29780|Barthea44616|Barthea33374|Barthea09024|Barthea43132|Barthea06800|Barthea35110|Barthea38308|Barthea41610|Barthea25116|Barthea33817|Barthea44203|Barthea35471|Barthea43745|Barthea34382|Barthea45610|Barthea28801|Barthea13956|Barthea38307|Barthea40136|Barthea04971|Barthea35322|Barthea11376|Barthea34110|Barthea22361|Barthea03269|Barthea39605|Barthea05508|Barthea30235|Barthea44505|Barthea39746|Barthea37135|Barthea37136|Barthea24324|Barthea06897|Barthea33995|Barthea28374|Barthea45417|Barthea18934|Barthea30895|Barthea35955|Barthea13328|Barthea04336|Barthea26738|Barthea23295|Barthea10964|Barthea08321|Barthea14682|Barthea26438|Barthea20720|Barthea09716|Barthea09591|Barthea37382|Barthea41742|Barthea24537|Barthea24536|Barthea17173|Barthea00200|Barthea26287|Barthea03153|Barthea32679|Barthea31556|Barthea31954	http://amigo.geneontology.org/amigo/term/GO:0043565
channel activity	Gene Ontology	GO:0015267	3	28	0.476137084793	0.961194196079	Barthea30373|Barthea28110|Barthea02806	http://amigo.geneontology.org/amigo/term/GO:0015267
histidine phosphotransfer kinase activity	Gene Ontology	GO:0009927	3	28	0.476137084793	0.961194196079	Barthea03646|Barthea03101|Barthea40080	http://amigo.geneontology.org/amigo/term/GO:0009927
plasmodesmata-mediated intercellular transport	Gene Ontology	GO:0010497	3	28	0.476137084793	0.961194196079	Barthea14468|Barthea15027|Barthea24718	http://amigo.geneontology.org/amigo/term/GO:0010497
tryptophan biosynthetic process	Gene Ontology	GO:0000162	3	28	0.476137084793	0.961194196079	Barthea04663|Barthea32569|Barthea20263	http://amigo.geneontology.org/amigo/term/GO:0000162
floral meristem determinacy	Gene Ontology	GO:0010582	4	39	0.477699888845	0.961194196079	Barthea17173|Barthea00200|Barthea22572|Barthea22576	http://amigo.geneontology.org/amigo/term/GO:0010582
lipid biosynthetic process	Gene Ontology	GO:0008610	4	39	0.477699888845	0.961194196079	Barthea16893|Barthea29589|Barthea04936|Barthea27928	http://amigo.geneontology.org/amigo/term/GO:0008610
response to fructose	Gene Ontology	GO:0009750	5	50	0.478321357545	0.961194196079	Barthea44339|Barthea12017|Barthea10423|Barthea12001|Barthea27495	http://amigo.geneontology.org/amigo/term/GO:0009750
polar nucleus fusion	Gene Ontology	GO:0010197	6	61	0.478513176567	0.961194196079	Barthea04946|Barthea10348|Barthea28982|Barthea10365|Barthea10364|Barthea46384	http://amigo.geneontology.org/amigo/term/GO:0010197
stomatal movement	Gene Ontology	GO:0010118	8	84	0.490869903937	0.961194196079	Barthea41582|Barthea28885|Barthea42168|Barthea08676|Barthea29274|Barthea29290|Barthea09739|Barthea29289	http://amigo.geneontology.org/amigo/term/GO:0010118
chloroplast nucleoid	Gene Ontology	GO:0042644	7	73	0.491955362355	0.961194196079	Barthea17417|Barthea11830|Barthea12114|Barthea08277|Barthea41958|Barthea44973|Barthea15622	http://amigo.geneontology.org/amigo/term/GO:0042644
integral component of Golgi membrane	Gene Ontology	GO:0030173	6	62	0.493145777878	0.961194196079	Barthea17083|Barthea27809|Barthea13181|Barthea30451|Barthea32869|Barthea46197	http://amigo.geneontology.org/amigo/term/GO:0030173
ATP-dependent peptidase activity	Gene Ontology	GO:0004176	5	51	0.494468493273	0.961194196079	Barthea42699|Barthea38076|Barthea41225|Barthea38006|Barthea18926	http://amigo.geneontology.org/amigo/term/GO:0004176
nitrogen compound metabolic process	Gene Ontology	GO:0006807	4	40	0.495957432014	0.961194196079	Barthea36863|Barthea31421|Barthea44600|Barthea12605	http://amigo.geneontology.org/amigo/term/GO:0006807
monosaccharide binding	Gene Ontology	GO:0048029	1	7	0.497423100004	0.961194196079	Barthea20086	http://amigo.geneontology.org/amigo/term/GO:0048029
telomere capping	Gene Ontology	GO:0016233	1	7	0.497423100004	0.961194196079	Barthea21430	http://amigo.geneontology.org/amigo/term/GO:0016233
regulation of flavonoid biosynthetic process	Gene Ontology	GO:0009962	1	7	0.497423100004	0.961194196079	Barthea04360	http://amigo.geneontology.org/amigo/term/GO:0009962
green leaf volatile biosynthetic process	Gene Ontology	GO:0010597	1	7	0.497423100004	0.961194196079	Barthea31703	http://amigo.geneontology.org/amigo/term/GO:0010597
nitric oxide mediated signal transduction	Gene Ontology	GO:0007263	1	7	0.497423100004	0.961194196079	Barthea19862	http://amigo.geneontology.org/amigo/term/GO:0007263
phosphopyruvate hydratase complex	Gene Ontology	GO:0000015	1	7	0.497423100004	0.961194196079	Barthea18039	http://amigo.geneontology.org/amigo/term/GO:0000015
protein K63-linked deubiquitination	Gene Ontology	GO:0070536	1	7	0.497423100004	0.961194196079	Barthea38187	http://amigo.geneontology.org/amigo/term/GO:0070536
internode patterning	Gene Ontology	GO:0080006	1	7	0.497423100004	0.961194196079	Barthea05548	http://amigo.geneontology.org/amigo/term/GO:0080006
callose deposition in phloem sieve plate	Gene Ontology	GO:0080165	1	7	0.497423100004	0.961194196079	Barthea14801	http://amigo.geneontology.org/amigo/term/GO:0080165
acyl-[acyl-carrier-protein] desaturase activity	Gene Ontology	GO:0045300	1	7	0.497423100004	0.961194196079	Barthea16893	http://amigo.geneontology.org/amigo/term/GO:0045300
MutLalpha complex binding	Gene Ontology	GO:0032405	1	7	0.497423100004	0.961194196079	Barthea38203	http://amigo.geneontology.org/amigo/term/GO:0032405
flavonol synthase activity	Gene Ontology	GO:0045431	1	7	0.497423100004	0.961194196079	Barthea43951	http://amigo.geneontology.org/amigo/term/GO:0045431
peptidyl-cysteine oxidation	Gene Ontology	GO:0018171	1	7	0.497423100004	0.961194196079	Barthea19834	http://amigo.geneontology.org/amigo/term/GO:0018171
xanthophyll metabolic process	Gene Ontology	GO:0016122	1	7	0.497423100004	0.961194196079	Barthea01824	http://amigo.geneontology.org/amigo/term/GO:0016122
L-tyrosine:2-oxoglutarate aminotransferase activity	Gene Ontology	GO:0004838	1	7	0.497423100004	0.961194196079	Barthea07200	http://amigo.geneontology.org/amigo/term/GO:0004838
far-red light photoreceptor activity	Gene Ontology	GO:0031516	1	7	0.497423100004	0.961194196079	Barthea30235	http://amigo.geneontology.org/amigo/term/GO:0031516
MutSalpha complex	Gene Ontology	GO:0032301	1	7	0.497423100004	0.961194196079	Barthea38203	http://amigo.geneontology.org/amigo/term/GO:0032301
single strand break repair	Gene Ontology	GO:0000012	1	7	0.497423100004	0.961194196079	Barthea36247	http://amigo.geneontology.org/amigo/term/GO:0000012
hydroperoxide dehydratase activity	Gene Ontology	GO:0047987	1	7	0.497423100004	0.961194196079	Barthea31195	http://amigo.geneontology.org/amigo/term/GO:0047987
indole-3-butyrate beta-glucosyltransferase activity	Gene Ontology	GO:0052638	1	7	0.497423100004	0.961194196079	Barthea11874	http://amigo.geneontology.org/amigo/term/GO:0052638
cellular response to ozone	Gene Ontology	GO:0071457	1	7	0.497423100004	0.961194196079	Barthea10876	http://amigo.geneontology.org/amigo/term/GO:0071457
epoxygenase P450 pathway	Gene Ontology	GO:0019373	1	7	0.497423100004	0.961194196079	Barthea31195	http://amigo.geneontology.org/amigo/term/GO:0019373
GTP cyclohydrolase II activity	Gene Ontology	GO:0003935	1	7	0.497423100004	0.961194196079	Barthea05746	http://amigo.geneontology.org/amigo/term/GO:0003935
phragmoplast microtubule organization	Gene Ontology	GO:0080175	1	7	0.497423100004	0.961194196079	Barthea18248	http://amigo.geneontology.org/amigo/term/GO:0080175
phosphatidylethanolamine binding	Gene Ontology	GO:0008429	1	7	0.497423100004	0.961194196079	Barthea36327	http://amigo.geneontology.org/amigo/term/GO:0008429
asparagine-tRNA ligase activity	Gene Ontology	GO:0004816	1	7	0.497423100004	0.961194196079	Barthea43795	http://amigo.geneontology.org/amigo/term/GO:0004816
miRNA loading onto RISC involved in gene silencing by miRNA	Gene Ontology	GO:0035280	1	7	0.497423100004	0.961194196079	Barthea29366	http://amigo.geneontology.org/amigo/term/GO:0035280
singlet oxygen-mediated programmed cell death	Gene Ontology	GO:0010343	1	7	0.497423100004	0.961194196079	Barthea28885	http://amigo.geneontology.org/amigo/term/GO:0010343
protein-tetrapyrrole linkage	Gene Ontology	GO:0017006	1	7	0.497423100004	0.961194196079	Barthea30234	http://amigo.geneontology.org/amigo/term/GO:0017006
very-long-chain-(S)-2-hydroxy-acid oxidase activity	Gene Ontology	GO:0052852	1	7	0.497423100004	0.961194196079	Barthea02766	http://amigo.geneontology.org/amigo/term/GO:0052852
negative regulation of defense response to virus	Gene Ontology	GO:0050687	1	7	0.497423100004	0.961194196079	Barthea44316	http://amigo.geneontology.org/amigo/term/GO:0050687
telomere maintenance in response to DNA damage	Gene Ontology	GO:0043247	1	7	0.497423100004	0.961194196079	Barthea21719	http://amigo.geneontology.org/amigo/term/GO:0043247
asparaginyl-tRNA aminoacylation	Gene Ontology	GO:0006421	1	7	0.497423100004	0.961194196079	Barthea43795	http://amigo.geneontology.org/amigo/term/GO:0006421
acetylglucosaminyltransferase activity	Gene Ontology	GO:0008375	1	7	0.497423100004	0.961194196079	Barthea13030	http://amigo.geneontology.org/amigo/term/GO:0008375
regulation of cohesin loading	Gene Ontology	GO:0071922	1	7	0.497423100004	0.961194196079	Barthea10437	http://amigo.geneontology.org/amigo/term/GO:0071922
2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity	Gene Ontology	GO:0046537	1	7	0.497423100004	0.961194196079	Barthea29274	http://amigo.geneontology.org/amigo/term/GO:0046537
actin filament bundle	Gene Ontology	GO:0032432	1	7	0.497423100004	0.961194196079	Barthea07075	http://amigo.geneontology.org/amigo/term/GO:0032432
protein phosphatase 1 binding	Gene Ontology	GO:0008157	1	7	0.497423100004	0.961194196079	Barthea42507	http://amigo.geneontology.org/amigo/term/GO:0008157
medium-chain-(S)-2-hydroxy-acid oxidase activity	Gene Ontology	GO:0052854	1	7	0.497423100004	0.961194196079	Barthea02766	http://amigo.geneontology.org/amigo/term/GO:0052854
metaxylem development	Gene Ontology	GO:0090058	1	7	0.497423100004	0.961194196079	Barthea36064	http://amigo.geneontology.org/amigo/term/GO:0090058
purine nucleoside catabolic process	Gene Ontology	GO:0006152	1	7	0.497423100004	0.961194196079	Barthea29750	http://amigo.geneontology.org/amigo/term/GO:0006152
endosperm cellularization	Gene Ontology	GO:0010342	1	7	0.497423100004	0.961194196079	Barthea20980	http://amigo.geneontology.org/amigo/term/GO:0010342
red or far-red light photoreceptor activity	Gene Ontology	GO:0009883	1	7	0.497423100004	0.961194196079	Barthea30235	http://amigo.geneontology.org/amigo/term/GO:0009883
single thymine insertion binding	Gene Ontology	GO:0032143	1	7	0.497423100004	0.961194196079	Barthea38203	http://amigo.geneontology.org/amigo/term/GO:0032143
amino acid import	Gene Ontology	GO:0043090	1	7	0.497423100004	0.961194196079	Barthea19742	http://amigo.geneontology.org/amigo/term/GO:0043090
naringenin-chalcone synthase activity	Gene Ontology	GO:0016210	1	7	0.497423100004	0.961194196079	Barthea04580	http://amigo.geneontology.org/amigo/term/GO:0016210
3'(2'),5'-bisphosphate nucleotidase activity	Gene Ontology	GO:0008441	1	7	0.497423100004	0.961194196079	Barthea11837	http://amigo.geneontology.org/amigo/term/GO:0008441
nuclear export signal receptor activity	Gene Ontology	GO:0005049	1	7	0.497423100004	0.961194196079	Barthea26713	http://amigo.geneontology.org/amigo/term/GO:0005049
glycine cleavage complex	Gene Ontology	GO:0005960	1	7	0.497423100004	0.961194196079	Barthea33973	http://amigo.geneontology.org/amigo/term/GO:0005960
3,4-dihydroxy-2-butanone-4-phosphate synthase activity	Gene Ontology	GO:0008686	1	7	0.497423100004	0.961194196079	Barthea05746	http://amigo.geneontology.org/amigo/term/GO:0008686
regulation of chromosome organization	Gene Ontology	GO:0033044	1	7	0.497423100004	0.961194196079	Barthea21719	http://amigo.geneontology.org/amigo/term/GO:0033044
cellular hyperosmotic salinity response	Gene Ontology	GO:0071475	1	7	0.497423100004	0.961194196079	Barthea11874	http://amigo.geneontology.org/amigo/term/GO:0071475
miRNA catabolic process	Gene Ontology	GO:0010587	1	7	0.497423100004	0.961194196079	Barthea11837	http://amigo.geneontology.org/amigo/term/GO:0010587
guard cell morphogenesis	Gene Ontology	GO:0010442	1	7	0.497423100004	0.961194196079	Barthea15965	http://amigo.geneontology.org/amigo/term/GO:0010442
auxin influx	Gene Ontology	GO:0060919	1	7	0.497423100004	0.961194196079	Barthea11496	http://amigo.geneontology.org/amigo/term/GO:0060919
actin filament network formation	Gene Ontology	GO:0051639	1	7	0.497423100004	0.961194196079	Barthea07075	http://amigo.geneontology.org/amigo/term/GO:0051639
phosphopyruvate hydratase activity	Gene Ontology	GO:0004634	1	7	0.497423100004	0.961194196079	Barthea18039	http://amigo.geneontology.org/amigo/term/GO:0004634
chalcone biosynthetic process	Gene Ontology	GO:0009715	1	7	0.497423100004	0.961194196079	Barthea04580	http://amigo.geneontology.org/amigo/term/GO:0009715
chloroplast targeting sequence binding	Gene Ontology	GO:0030941	1	7	0.497423100004	0.961194196079	Barthea18529	http://amigo.geneontology.org/amigo/term/GO:0030941
DNA rewinding	Gene Ontology	GO:0036292	1	7	0.497423100004	0.961194196079	Barthea29751	http://amigo.geneontology.org/amigo/term/GO:0036292
allene oxide synthase activity	Gene Ontology	GO:0009978	1	7	0.497423100004	0.961194196079	Barthea31195	http://amigo.geneontology.org/amigo/term/GO:0009978
formation by symbiont of syncytium involving giant cell for nutrient acquisition from host	Gene Ontology	GO:0052096	1	7	0.497423100004	0.961194196079	Barthea37665	http://amigo.geneontology.org/amigo/term/GO:0052096
meiotic chromosome segregation	Gene Ontology	GO:0045132	1	7	0.497423100004	0.961194196079	Barthea10437	http://amigo.geneontology.org/amigo/term/GO:0045132
